Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Comments,Visit Summary
FC Cheltenham,20968837,2026-04-28 08:57:00,40.0,,"Food was good and the darts were great, but the overall experience was disappointing. The music was far too loud, making it difficult to have a conversation.I was also charged nearly £8 for a pint due to a service charge being added to everything—even a single drink. I asked for this to be refunded at the time, but the barman said a manager was needed, and no one ever came. I then followed up with customer service via email and still haven’t received a refund.It’s not about the amount—it’s the principle. If this is happening to every customer, it feels quite misleading, so I’d advise others to be aware.",""
FC Cheltenham,20986050,2026-04-29 17:30:00,82.9,10.0,Beth,
FC Cheltenham,20986050,2026-04-29 17:30:00,82.9,10.0,Beth served us we were very impressed she was a star,
FC Cheltenham,20986050,2026-04-29 17:30:00,82.9,10.0,Explained the menu well and recommended some food,
FC Cheltenham,20998053,2026-04-30 22:00:00,100.0,10.0,Give a pay raise to Jay,
FC Cheltenham,20998053,2026-04-30 22:00:00,100.0,10.0,Jay,
FC Cheltenham,20998053,2026-04-30 22:00:00,100.0,10.0,"Quick service, cool smile))",
FC Cheltenham,20998053,2026-04-30 22:00:00,100.0,10.0,"Wonderful drinks, cool music",
FC Cheltenham,20998054,2026-04-30 22:30:00,100.0,10.0,Everything is on a high level,
FC Cheltenham,20998054,2026-04-30 22:30:00,100.0,10.0,Jay,
FC Cheltenham,20998054,2026-04-30 22:30:00,100.0,10.0,Real Professional. Super lovely bartender. Served in a high level!! Respect from the bottom of my heart,
FC Cheltenham,21006574,2026-04-30 19:00:00,100.0,10.0,Bethany,
FC Cheltenham,21006574,2026-04-30 19:00:00,100.0,10.0,Bethany was so lovely and attentive. Thankyou! :),
FC Cheltenham,21006574,2026-04-30 19:00:00,100.0,10.0,Just generally lovely,
FC Cheltenham,21008645,2026-05-01 19:30:00,100.0,10.0,Attentive and professional,
FC Cheltenham,21008645,2026-05-01 19:30:00,100.0,10.0,Bethany,
FC Cheltenham,21008645,2026-05-01 19:30:00,100.0,10.0,Bethany was great !  Thank you for looking after us.,
FC Cheltenham,21008881,2026-05-01 20:30:00,100.0,10.0,Been before,
FC Cheltenham,21008881,2026-05-01 20:30:00,100.0,10.0,Ryan lee,
FC Cheltenham,21008881,2026-05-01 20:30:00,100.0,10.0,Ryan was SO attentive to our needs and gave us recommendations for drinks and food and was so friendly! Will definitely be coming back,
FC Cheltenham,21008881,2026-05-01 20:30:00,100.0,10.0,See above,
FC Cheltenham,21010133,2026-05-01 23:30:00,97.2,10.0,Dan,
FC Cheltenham,21010133,2026-05-01 23:30:00,97.2,10.0,Lovely and welcoming always love being served by him,
FC Cheltenham,21010133,2026-05-01 23:30:00,97.2,10.0,Services as lovely and fast,
FC Cheltenham,21010133,2026-05-01 23:30:00,97.2,10.0,Work,
FC Cheltenham,21018945,2026-05-01 20:30:00,94.4,10.0,Great service,
FC Cheltenham,21018945,2026-05-01 20:30:00,94.4,10.0,Matt was very efficient and provided us with great service,
FC Cheltenham,21018945,2026-05-01 20:30:00,94.4,10.0,Matt.,
FC Cheltenham,21018945,2026-05-01 20:30:00,94.4,10.0,Very enjoyable,
FC Cheltenham,21018945,2026-05-01 20:30:00,94.4,10.0,Walk past,
FC Cheltenham,21020521,2026-05-02 17:00:00,100.0,10.0,Lovely venue,
FC Cheltenham,21020521,2026-05-02 17:00:00,100.0,10.0,Matt,
FC Cheltenham,21020521,2026-05-02 17:00:00,100.0,10.0,Matt is brilliant,
FC Cheltenham,21020521,2026-05-02 17:00:00,100.0,10.0,They were exceptional with customer service and went out there way to make a amazing experience,
FC Cheltenham,21021830,2026-05-02 18:30:00,88.9,10.0,Bekah was very attentive,
FC Cheltenham,21021830,2026-05-02 18:30:00,88.9,10.0,Friends,
FC Cheltenham,21021830,2026-05-02 18:30:00,88.9,10.0,Great crowd,
FC Cheltenham,21022258,2026-05-02 20:17:00,20.0,,"The place is great for a night out. Unfortunately we were pestered during our stay by a member of staff who was the manager. They just wanted us in and out quickly so they could get the next players in. It wasn’t even a little, she kept on coming up and intimidating us. She even said that she is watching the CCTV to make sure we don’t go over our time. It was a terrible experience. That manager needs to get fired. What should have been a good night turned into a terrible evening because of her.",""
FC Cheltenham,21023304,2026-05-02 22:30:00,91.7,9.0,Matt,
FC Cheltenham,21023304,2026-05-02 22:30:00,91.7,9.0,They’re all very approachable and attentive,
FC Cheltenham,21023304,2026-05-02 22:30:00,91.7,9.0,Very attentive and a good laugh,
FC Cheltenham,21023320,2026-05-02 22:00:00,83.9,10.0,Matthew,
FC Cheltenham,21023320,2026-05-02 22:00:00,83.9,10.0,Stuff were friendly and patient with my indecisiveness,
FC Cheltenham,21023320,2026-05-02 22:00:00,83.9,10.0,Very attentive,
FC Cheltenham,21028816,2026-05-02 18:30:00,100.0,10.0,Beckah ?,
FC Cheltenham,21028816,2026-05-02 18:30:00,100.0,10.0,"Beckah ? Can’t remember the spelling on the card, she was great. Really friendly and quality service",
FC Cheltenham,21028816,2026-05-02 18:30:00,100.0,10.0,"Considering how busy you were, the drinks all came out really fast and the server / bar staff were amazing",
FC Cheltenham,21028816,2026-05-02 18:30:00,100.0,10.0,Friend booked the Stag do,
FC Cheltenham,21037655,2026-05-03 08:00:00,100.0,10.0,Bekah,
FC Cheltenham,21037655,2026-05-03 08:00:00,100.0,10.0,Was amazing.,
FC Cheltenham,21038101,2026-05-03 21:30:00,100.0,10.0,"Amazing team, especially Beth and Josh",
FC Cheltenham,21038101,2026-05-03 21:30:00,100.0,10.0,Beth,
FC Cheltenham,21038101,2026-05-03 21:30:00,100.0,10.0,Very friendly and funny,
FC Cheltenham,21038103,2026-05-04 00:30:00,97.2,9.0,Beth,
FC Cheltenham,21038110,2026-05-03 23:30:00,100.0,10.0,Beth,
FC Cheltenham,21038110,2026-05-03 23:30:00,100.0,10.0,Look at her,
FC Cheltenham,21038110,2026-05-03 23:30:00,100.0,10.0,"She was stunning, thank you beth!!!",
FC Cheltenham,21043984,2026-05-04 08:34:00,80.0,,A very good venue and great fun,""
FC Cheltenham,21050746,2026-05-04 18:00:00,96.8,9.0,Also good,
FC Cheltenham,21050746,2026-05-04 18:00:00,96.8,9.0,good,
FC Cheltenham,21050746,2026-05-04 18:00:00,96.8,9.0,Owen,
FC Cheltenham,21051807,2026-05-04 19:39:00,100.0,,Jack was absolutely brilliant 1000/000 would recommend he sang karaoke with us great laugh great atmosphere made our night,""
FC Cheltenham,21052796,2026-05-04 23:00:00,97.2,9.0,Fabulous service 5 stars,
FC Cheltenham,21052796,2026-05-04 23:00:00,97.2,9.0,Poppy,
FC Cheltenham,21052796,2026-05-04 23:00:00,97.2,9.0,So cool,
FC Cheltenham,21052797,2026-05-04 22:00:00,92.7,9.0,Brilliant,
FC Cheltenham,21052797,2026-05-04 22:00:00,92.7,9.0,Poppy,
FC Cheltenham,21052797,2026-05-04 22:00:00,92.7,9.0,Really good personality,
FC Cheltenham,21052799,2026-05-04 22:00:00,97.2,10.0,"Great service, very friendly and attentive",
FC Cheltenham,21052799,2026-05-04 22:00:00,97.2,10.0,Poppy,
FC Cheltenham,21052799,2026-05-04 22:00:00,97.2,10.0,Very friendly and attentive made us feel at home.,
FC Cheltenham,21052801,2026-05-04 23:00:00,97.2,9.0,Poppy,
FC Cheltenham,21052801,2026-05-04 23:00:00,97.2,9.0,Poppy was very friendly and provided great service and information on the games and drinks!!!,
FC Cheltenham,21052801,2026-05-04 23:00:00,97.2,9.0,She was very attentive and helped out with every aspect!,
FC Cheltenham,21062738,2026-05-04 18:00:00,96.8,10.0,Owen,
FC Cheltenham,21062738,2026-05-04 18:00:00,96.8,10.0,Very friendly and quick service,
FC Cheltenham,21062738,2026-05-04 18:00:00,96.8,10.0,very friendly team,
FC Cheltenham,21065122,2026-05-05 17:30:00,100.0,10.0,Friendly service 👍🏼,
FC Cheltenham,21065122,2026-05-05 17:30:00,100.0,10.0,Jay,
FC Cheltenham,21065122,2026-05-05 17:30:00,100.0,10.0,Quick and friendly service,
FC Cheltenham,21065175,2026-05-05 06:00:00,100.0,10.0,Friend,
FC Cheltenham,21065175,2026-05-05 06:00:00,100.0,10.0,Great 5,
FC Cheltenham,21065175,2026-05-05 06:00:00,100.0,10.0,Jay,
FC Cheltenham,21065175,2026-05-05 06:00:00,100.0,10.0,Really friendly - helpful with drinks choice and great customer service,
FC Cheltenham,21065273,2026-05-05 16:30:00,100.0,10.0,Jay,
FC Cheltenham,21065273,2026-05-05 16:30:00,100.0,10.0,"Loved the barter, think his name was Jay. Lots of banter, funny bloke",
FC Cheltenham,21065273,2026-05-05 16:30:00,100.0,10.0,"They were really funny, and they made a great drink",
FC Cheltenham,21065378,2026-05-05 16:30:00,100.0,10.0,Jay,
FC Cheltenham,21065378,2026-05-05 16:30:00,100.0,10.0,Saw the place a lot and wanted to try,
FC Cheltenham,21065378,2026-05-05 16:30:00,100.0,10.0,They had great customer service and were very enthusiastic about the drink,
FC Cheltenham,21065378,2026-05-05 16:30:00,100.0,10.0,Very clean place with lovely staff and great atmosphere,
FC Cheltenham,21065512,2026-05-05 19:30:00,100.0,10.0,Helpful all evening,
FC Cheltenham,21065512,2026-05-05 19:30:00,100.0,10.0,Jay,
FC Cheltenham,21065512,2026-05-05 19:30:00,100.0,10.0,Was really helpful all evening,
FC Cheltenham,21065739,2026-05-05 19:00:00,97.6,10.0,Freya,
FC Cheltenham,21065739,2026-05-05 19:00:00,97.6,10.0,Freya was very helpful and lovely to deal with,
FC Cheltenham,21065739,2026-05-05 19:00:00,97.6,10.0,Made our time there very pleasant and was very professional,
FC Cheltenham,21065742,2026-05-05 19:00:00,91.7,10.0,Freya,
FC Cheltenham,21065742,2026-05-05 19:00:00,91.7,10.0,"She was so helpful and attentive, she really made our experience great",
FC Cheltenham,21065742,2026-05-05 19:00:00,91.7,10.0,We had such a great time! Our server Freya was so friendly and helpful for us! Would come again :),
FC Cheltenham,21066806,2026-05-05 20:00:00,97.8,10.0,Freya,
FC Cheltenham,21066806,2026-05-05 20:00:00,97.8,10.0,"Freya was very nice in the service ,made us feel welcomed as we was nervous dart players",
FC Cheltenham,21066806,2026-05-05 20:00:00,97.8,10.0,Very kind,
FC Cheltenham,21066806,2026-05-05 20:00:00,97.8,10.0,Was brilliant,
FC Cheltenham,21066819,2026-05-05 19:30:00,97.6,10.0,Matt,
FC Cheltenham,21066819,2026-05-05 19:30:00,97.6,10.0,"Offered us extra time on the house - amazing !!! Lovely service all round, a great time had",
FC Cheltenham,21066819,2026-05-05 19:30:00,97.6,10.0,"Very helpful with finding a table after, asked for dietary requirements, lovely demeanour",
FC Cheltenham,21066885,2026-05-05 22:30:00,100.0,10.0,Dan,
FC Cheltenham,21066885,2026-05-05 22:30:00,100.0,10.0,Great laugh everytime I arrive no matter what time of day,
FC Cheltenham,21066885,2026-05-05 22:30:00,100.0,10.0,I come in loads and get served by Dan all the time so smiley and a great laugh,
FC Cheltenham,21066896,2026-05-05 22:30:00,93.6,10.0,Dan #Whiteboyoftheweek,
FC Cheltenham,21066896,2026-05-05 22:30:00,93.6,10.0,Dan is da best #lol #swag yum.com,
FC Cheltenham,21066896,2026-05-05 22:30:00,93.6,10.0,"Friendly, chatty, fit as fuck, knowledgeable, getting his hair cut tomorrow #my g",
FC Cheltenham,21066896,2026-05-05 22:30:00,93.6,10.0,Nah,
FC Cheltenham,21066941,2026-05-05 22:30:00,100.0,10.0,Decruz,
FC Cheltenham,21066941,2026-05-05 22:30:00,100.0,10.0,So welcoming! Has a great vibe :),
FC Cheltenham,21066941,2026-05-05 22:30:00,100.0,10.0,Would definitely come here again!,
FC Cheltenham,21078452,2026-05-06 17:16:00,100.0,,Jay was the best bartender I’ve ever had in my entire life!!!,""
FC Cheltenham,21079724,2026-05-06 20:32:00,100.0,,Wow bekah was amazing she got us a booth for darts and told us about the industry discount,""
FC Cheltenham,21079725,2026-05-06 20:31:00,100.0,,Ryan is top tier,""
FC Cheltenham,21079730,2026-05-06 20:13:00,100.0,,Jay was very friendly and kind!,""
FC Cheltenham,21079731,2026-05-06 20:12:00,100.0,,Had the best time!,""
FC Cheltenham,21079732,2026-05-06 20:11:00,100.0,,Jay offered me a lovely shot and Owen gave me a amazing cocktail,""
FC Cheltenham,21091731,2026-05-07 18:00:00,88.9,7.0,AMAZING corn ribs,
FC Cheltenham,21091731,2026-05-07 18:00:00,88.9,7.0,Bethany,
FC Cheltenham,21091731,2026-05-07 18:00:00,88.9,7.0,Great recommendations,
FC Cheltenham,21091731,2026-05-07 18:00:00,88.9,7.0,we don’t live here lol,
FC Cheltenham,21104304,2026-05-08 03:00:00,100.0,10.0,Fantastic,
FC Cheltenham,21104304,2026-05-08 03:00:00,100.0,10.0,Freya,
FC Cheltenham,21104304,2026-05-08 03:00:00,100.0,10.0,Previous,
FC Cheltenham,21104304,2026-05-08 03:00:00,100.0,10.0,Service,
FC Cheltenham,21104687,2026-05-07 13:00:00,97.8,10.0,Brooke and Meg,
FC Cheltenham,21104687,2026-05-07 13:00:00,97.8,10.0,Every way possible - it is stressful enough trying to organise a big corporate event but Brooke and Meg made it so easy. I had all sorts of request and they really helped and it went perfectly - thank you!,
FC Cheltenham,21104687,2026-05-07 13:00:00,97.8,10.0,Everything was perfect thank you,
FC Cheltenham,21104690,2026-05-08 15:00:00,90.2,9.0,Been before,
FC Cheltenham,21104690,2026-05-08 15:00:00,90.2,9.0,Freya,
FC Cheltenham,21104690,2026-05-08 15:00:00,90.2,9.0,"Friendly, helpful",
FC Cheltenham,21104690,2026-05-08 15:00:00,90.2,9.0,Team were really helpful,
FC Cheltenham,21107138,2026-05-08 23:30:00,100.0,10.0,#TheShit,
FC Cheltenham,21107138,2026-05-08 23:30:00,100.0,10.0,Beth,
FC Cheltenham,21107138,2026-05-08 23:30:00,100.0,10.0,beth 10/10,
FC Cheltenham,21107138,2026-05-08 23:30:00,100.0,10.0,Nah,
FC Cheltenham,21118839,2026-05-09 18:30:00,100.0,10.0,Great,
FC Cheltenham,21118839,2026-05-09 18:30:00,100.0,10.0,Great service,
FC Cheltenham,21118839,2026-05-09 18:30:00,100.0,10.0,Juy,
FC Cheltenham,21120837,2026-05-09 21:00:00,100.0,10.0,It was such a good evening out,
FC Cheltenham,21120837,2026-05-09 21:00:00,100.0,10.0,Matt,
FC Cheltenham,21120837,2026-05-09 21:00:00,100.0,10.0,Matt was such a great server!!! Made the whole experience great. Jay also made a good cocktail,
FC Cheltenham,21121009,2026-05-09 23:30:00,96.8,9.0,I got absolutely smashed,
FC Cheltenham,21121009,2026-05-09 23:30:00,96.8,9.0,Jay is so goated and great as a bartender,
FC Cheltenham,21121009,2026-05-09 23:30:00,96.8,9.0,Matt,
FC Cheltenham,21121009,2026-05-09 23:30:00,96.8,9.0,So handsome and sexy,
FC Cheltenham,21130072,2026-05-09 19:00:00,94.4,9.0,Beth,
FC Cheltenham,21130072,2026-05-09 19:00:00,94.4,9.0,"Beth was really lovely and helpful, providing great service for everyone in our group!",
FC Cheltenham,21130072,2026-05-09 19:00:00,94.4,9.0,Great atmosphere and lovely patient staff!,
FC Cheltenham,21130072,2026-05-09 19:00:00,94.4,9.0,Gym event,
FC Cheltenham,21133659,2026-05-08 22:00:00,100.0,10.0,Beth,
FC Cheltenham,21133659,2026-05-08 22:00:00,100.0,10.0,Beth our team servicer was excellent and was a pleasure during our time there.,
FC Cheltenham,21133659,2026-05-08 22:00:00,100.0,10.0,No. all good,
FC Cheltenham,21135493,2026-05-10 23:00:00,100.0,10.0,Beth,
FC Cheltenham,21135493,2026-05-10 23:00:00,100.0,10.0,Beth was a legend,
FC Cheltenham,21135495,2026-05-10 23:00:00,100.0,10.0,"Beth was very kind, made us feel very welcome, would recommend",
FC Cheltenham,21135495,2026-05-10 23:00:00,100.0,10.0,Beth:),
FC Cheltenham,21135495,2026-05-10 23:00:00,100.0,10.0,No,
FC Cheltenham,21135495,2026-05-10 23:00:00,100.0,10.0,Very good,
FC Cheltenham,21135495,2026-05-10 23:00:00,100.0,10.0,Work in brewery,
FC Cheltenham,21149286,2026-05-09 20:30:00,85.4,10.0,"Enjoyable, friendly staff. Special mention to Beth who was fantastic",
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,"Based on this experience, we would be unlikely to recommend Flight Club to others. We felt that service was slow and inattentive, the food and drinks took a long time to be served once ordered. The food itself was very hit-and-miss, with some dishes being well portioned, flavoursome and delicious, whilst others were small and lacked flavour.","Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,I asked about the corn and mushroom tacos. The menu stated that they were vegan but also that they contained a chipotle mayo. I asked our server if the mayonnaise used was vegan. He said that they could put a note on the system to ensure that the dish is made vegan with vegan mayonnaise rather than regular mayonnaise.,"Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,"Most of the team seemed to be enjoying their jobs – greeting customers in a friendly manner and smiling. There was one team member who seemed less enthusiastic than the others, but we had little interaction with this team member.","Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,NA,"Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,None of the team bid us a farewell as we left.,"Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,"Once connected to a human rather than the AI chat widget, they were quickly able to amend the booking, remove the pre-order and process a refund.","Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,"Once payment was completed, I was thanked and told, ""We hope to see you again soon.""","Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,"Once we were connected with a human, Raimonda, she dealt with our query within one minute.","Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,"Our drinks were all put on the table but not announced as served. However, as we ordered bottled drinks, it was clear which drink was which from the label.","Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
FC Oxford,20816277,2026-05-10 17:00:00,59.5,5.0,The atmosphere in the venue was pleasant. The music could be heard and wasn't too loud. The lighting was suitable for the time of day. The temperature was warm but not overly hot.,"Our visit to Flight Club Westgate was overall quite disappointing. We were greeted immediately upon arrival, but only with a brief “hi.” Although the team member was friendly, the welcome could have been more enthusiastic.
When using the food and drink button to request service, a team member arrived within 3 minutes on the first occasion, but it took 8 minutes on the second. Our initial drinks were served within 7 minutes; however, our later food and drinks orders took almost 45 minutes in total to arrive.
The food was brought out at different times, with one dish arriving at 6:33pm, most dishes at 6:45pm, and the final dish not arriving until 6:52pm. We also did not receive our additional drinks until 6:55pm. We felt these wait times were excessive.
Unfortunately, we did not receive any check-backs during our visit, nor were we informed of any delays with the food. When we mentioned the long wait at the point of payment, the team did not appear particularly apologetic.
Some of the dishes we ordered were underwhelming, lacking flavour and not well portioned, although the food was mostly served hot and presented neatly.
On a positive note, the venue itself was clean and tidy throughout, the bar appeared well stocked, and the toilets were well maintained.
Areas for improvement would include providing more enthusiastic and attentive service, improving the speed and coordination of food and drink delivery, and reviewing the quality and preparation of some dishes."
