Branch,Visit Id,Visit Date Time,Visit Score,Recommend Score,Comments,Visit Summary
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,The green and red drinks and food menu were pointed out to us during the introduction at the oche.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"The inside of the venue was spotless, all empty tables were wiped down and clean. The bar area was well-organised with no spills.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"The oche was spotless, all the tables and seats were wiped down. The floors were well swept.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"The outside of the restaurant was very clean, the floors had no rubbish. The windows were very clean and free from smudges. The flower boxes and tables outside were clean and well-organised.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,The pre-order of food we had ordered was delivered in the first 30 minutes of our booking.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"The quality of the food was very good, in my opinion. All were served hot and tasted fresh. The pizzas were served on paddles, which were very nice and fit the relaxed atmosphere. One of the pizzas was extremely greasy, which was slightly off-putting and made it harder to eat. However, that was the only downside.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,The staff member read back our order to us to confirm our choices.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,The staff member showed us the coat hooks and where we could store our bags at the oche.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,The staff member showed us the QR code to provide feedback on our server.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,The staff member taking our order was very confident in taking our order containing allergen requirements. They explained the risk of cross contamination to ensure we were comfortable ordering.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,The staff member who welcomed us just approached us and asked if we had a booking. They did not say welcome. The welcome was not very warm.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"The team member answered all of our questions in a very knowledgeable and interested way. We asked about what beers they had available on draught, they immediately gave us a full description of their options. We also asked them about the flavours of cocktails and recommendations. They gave an in-depth answer about what cocktails they would pick for different palettes or circumstances, which was very useful. They were very confident in their answers and showed a good range of knowledge.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,The team member asked if we would like to gather for a photo at the start of the session and helped us do so.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,The team member explained that we needed to scan the QR to check in to the game and have a way to receive a record of the game.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"The team member thanked us when we completed our payment, they wished us a good day and said they hoped to see us soon.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"The team seemed to work well together throughout, they were constantly talking to each other and organising themselves well. When our server was busy, there was always someone available to step in.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"The toilets were clean, the sink area and dryer area were clean and free from unnecessary water. All the toilets were well stocked with toilet paper and the sinks were well stocked with soap. One of the cubicles had a toilet which hadn't been flushed with quite a lot of wet on the floor.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,There were promotional materials for student nights in the toilets.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,We did not arrive early.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,We did not pre-order any drinks.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,We did not stay in the bar area.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,We only arrived a few minutes before our booking.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"We pre-ordered one plate of food. The staff member made sure that we were aware of the allergens it contained, as she was aware we had allergy requirements.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"We received regular check backs from the staff during our visit. Our main server would regularly come by and check whether our food and drinks were okay, ask if we needed any more food and generally check we were happy.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,We were asked at the oche if we had been to Flight Club before.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,We were asked by the staff as we set up at the oche and as we ordered food if we had any allergy requirements.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,We were asked if we would like to open a tab when we made our first drinks order.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,We were asked to follow our host to the oche after the staff member had confirmed our booking.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"We were not shown to drag and drop players into the game, but we were shown how to choose our game.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,We were shown the button to access the leader board on the screen.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,We were shown the lines on the floor for guides of where to stand.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,We were shown the QR to access the Allergen Matrix before we ordered.,"Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"When delivering the allergen-free dishes, the staff member pointed out which dishes were safe.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20040658,2026-03-15 13:45:00,94.0,10.0,"When I wanted to request the bill, I was able to within 5 minutes.","Overall, my visit to the Flight Club was a very positive social experience that provided a great opportunity for me to spend quality time with my fellow guests. The service of all the staff was very good, they were attentive throughout, ensuring we were happy and always had everything we needed. There was a good range of food and drink, all of which were very high quality. We very much enjoyed all the food we had. It felt fresh and had a good flavour. The atmosphere in the venue was very relaxed, the music playing was great. Some small comments for improvement could be that there was quite a delay between our mains with allergens and not coming out. This delay was over 5 minutes. This meant half of our party were eating whilst the other half were still waiting for their food. If these dishes were delivered to the table closer together, that would have been more appropriate. Also, I believe the welcome could have been slightly warmer, by making more of an effort for it to not feel so transactional. However, this was the only part of the process that felt this was, so it is only a small improvement to be made."
FC Oxford,20043260,2026-02-16 18:30:00,97.2,10.0,"",
FC Oxford,20043260,2026-02-16 18:30:00,97.2,10.0,Carol,
FC Oxford,20043260,2026-02-16 18:30:00,97.2,10.0,Carol was very polite and friendly. Helped reccomend great drinks. She was busy but kept calm and polite throughout. She did a great job,
FC Oxford,20043260,2026-02-16 18:30:00,97.2,10.0,Do want to come back and want to try darts next,
FC Oxford,20043260,2026-02-16 18:30:00,97.2,10.0,The staff were really friendly to me and my group. Really made a nice atmosphere and great experience.,
FC Oxford,20044700,2026-02-16 21:27:00,40.0,,"Great venue with a fun atmosphere and delicious food. Unfortunately, the service really let it down. The staff were rude and seemed irritated when taking orders, one even sighed directly at my friend. A waitress knocked into me while I was seated and spilled my drink without apologising or offering a replacement. They also spilled a tray of drinks over another customer and again didn’t apologise. Such poor customer service was disappointing and detracted from an otherwise enjoyable experience.",""
